"Date","FCP.LYS1_1","FCP.LYS1_2","FCP.LYS1_3","FCP.LYS1_4","FCP.LYS1_5","FCP.LYS1_6","FCP.LYS1_SWP"
"2025-10-01",0.384420138888889,0.295614583333333,0.322913194444444,0.327260416666667,0.351010416666667,0.373,-18.1829861111111
"2025-10-02",0.381336805555556,0.294065972222222,0.321934027777778,0.327003472222222,0.350739583333333,0.372684027777778,-18.4822916666667
"2025-10-03",0.381,0.293,0.32103125,0.326565972222222,0.35,0.372,-18.7097222222222
"2025-10-04",0.38,0.292,0.320544117647059,0.326,0.349941176470588,0.371,-18.9683823529412
"2025-10-05",0.378725694444444,0.290569444444444,0.319447916666667,0.325232638888889,0.349090277777778,0.370975694444444,-19.046875
"2025-10-06",0.374638888888889,0.287420138888889,0.3170625,0.324430555555556,0.348461805555556,0.370052083333333,-19.2072916666667
"2025-10-07",0.372631944444444,0.284729166666667,0.314565972222222,0.322673611111111,0.347461805555556,0.36959375,-19.4097222222222
"2025-10-08",0.372388888888889,0.283458333333333,0.313024305555556,0.321128472222222,0.345847222222222,0.368440972222222,-19.6083333333333
"2025-10-09",0.371961805555556,0.282520833333333,0.311944444444444,0.319826388888889,0.34471875,0.367222222222222,-19.8336805555556
"2025-10-10",0.372229166666667,0.282,0.311576388888889,0.318881944444444,0.343989583333333,0.366503472222222,-20.0711805555556
"2025-10-11",0.373409722222222,0.282819444444444,0.311930555555556,0.318180555555556,0.343149305555556,0.365902777777778,-20.2319444444444
"2025-10-12",0.370701388888889,0.281920138888889,0.311673611111111,0.318149305555556,0.343,0.365027777777778,-20.2694444444444
"2025-10-13",0.365763888888889,0.278663194444444,0.309638888888889,0.317947916666667,0.34275,0.365,-20.3166666666667
"2025-10-14",0.361673611111111,0.274739583333333,0.306684027777778,0.316454861111111,0.341645833333333,0.364059027777778,-20.3899305555556
"2025-10-15",0.361333333333333,0.273135416666667,0.305013888888889,0.314868055555556,0.340486111111111,0.363003472222222,-20.4815972222222
"2025-10-16",0.3618125,0.272760416666667,0.304059027777778,0.313871527777778,0.339229166666667,0.362107638888889,-20.528125
"2025-10-17",0.361513888888889,0.272177083333333,0.303458333333333,0.312993055555556,0.338451388888889,0.361055555555556,-20.6368055555556
"2025-10-18",0.361427083333333,0.271635416666667,0.303,0.312118055555556,0.337982638888889,0.360125,-20.7128472222222
"2025-10-19",0.360850694444444,0.271,0.302510416666667,0.311947916666667,0.337059027777778,0.359850694444444,-20.7315972222222
"2025-10-20",0.360965277777778,0.270579861111111,0.301996527777778,0.311135416666667,0.336826388888889,0.359,-20.8131944444444
"2025-10-21",0.360184027777778,0.269756944444444,0.30121875,0.310604166666667,0.336003472222222,0.358399305555556,-20.9152777777778
"2025-10-22",0.359916666666667,0.269482638888889,0.300590277777778,0.310020833333333,0.335350694444444,0.358,-20.9493055555556
"2025-10-23",0.359520833333333,0.268555555555556,0.3,0.30975,0.335,0.357100694444444,-20.9701388888889
"2025-10-24",0.359225694444444,0.268204861111111,0.299829861111111,0.309041666666667,0.334486111111111,0.356850694444444,-21.0149305555556
"2025-10-25",0.360333333333333,0.268256944444444,0.299944444444444,0.308729166666667,0.334,0.356006944444444,-21.0652777777778
"2025-10-26",0.360520833333333,0.268930555555556,0.3,0.308340277777778,0.334,0.356,-21.0541666666667
"2025-10-27",0.357836805555556,0.267510416666667,0.299069444444444,0.308163194444444,0.333819444444444,0.355993055555556,-21.0760416666667
"2025-10-28",0.35615625,0.265975694444444,0.297645833333333,0.30765625,0.332979166666667,0.355055555555556,-21.159375
"2025-10-29",0.355520833333333,0.265118055555556,0.296677083333333,0.306788194444444,0.332069444444444,0.354673611111111,-21.225
"2025-10-30",0.355229166666667,0.264322916666667,0.296,0.305972222222222,0.331788194444444,0.354,-21.2885416666667
"2025-10-31",0.353111111111111,0.263,0.295,0.305018518518519,0.331,0.353,-21.3037037037037
"2025-11-01",0.353760416666667,0.262753472222222,0.29446875,0.304715277777778,0.330590277777778,0.353,-21.3552083333333
"2025-11-02",0.357677083333333,0.264503472222222,0.295496527777778,0.304069444444444,0.33,0.352163194444444,-21.3930555555556
"2025-11-03",0.355135416666667,0.264486111111111,0.2956875,0.304666666666667,0.33,0.352,NA
"2025-11-04",0.354041666666667,0.26303125,0.294888888888889,0.304079861111111,0.329684027777778,0.352,NA
"2025-11-05",0.355204861111111,0.263909722222222,0.295,0.303989583333333,0.329006944444444,0.351190972222222,NA
"2025-11-06",0.355878472222222,0.264,0.295,0.30396875,0.329,0.351,NA
"2025-11-07",0.355725694444444,0.264006944444444,0.295027777777778,0.303979166666667,0.329,0.351,NA
"2025-11-08",0.35471875,0.26359375,0.294871527777778,0.303961805555556,0.329,0.351,NA
"2025-11-09",0.352701388888889,0.262298611111111,0.293645833333333,0.30325,0.328986111111111,0.350625,NA
"2025-11-10",0.351357638888889,0.260767361111111,0.292652777777778,0.302920138888889,0.328079861111111,0.35,NA
"2025-11-11",0.354211805555556,0.261600694444444,0.292621527777778,0.302072916666667,0.327885416666667,0.349447916666667,NA
"2025-11-12",0.355847222222222,0.263083333333333,0.2938125,0.302131944444444,0.327545138888889,0.349,NA
"2025-11-13",0.35596875,0.263736111111111,0.294,0.302829861111111,0.327986111111111,0.349,NA
"2025-11-14",0.358902777777778,0.265149305555556,0.295131944444444,0.302930555555556,0.327920138888889,0.349,NA
"2025-11-15",0.360180555555556,0.266840277777778,0.296263888888889,0.303163194444444,0.328,0.349,NA
"2025-11-16",0.359503472222222,0.267045138888889,0.297,0.303982638888889,0.328253472222222,0.349288194444444,NA
"2025-11-17",0.358329861111111,0.266277777777778,0.296732638888889,0.304069444444444,0.328996527777778,0.35,NA
"2025-11-18",0.358295138888889,0.266104166666667,0.296451388888889,0.304038194444444,0.329,0.35,NA
"2025-11-19",0.358673611111111,0.266,0.296010416666667,0.304024305555556,0.329,0.35,NA
"2025-11-20",0.357371527777778,0.265850694444444,0.296,0.304006944444444,0.329,0.35,NA
"2025-11-21",0.356618055555556,0.265017361111111,0.2956875,0.303954861111111,0.328885416666667,0.35,NA
"2025-11-22",0.354462025316456,0.263253164556962,0.294189873417722,0.303120253164557,0.328,0.34979746835443,NA
"2025-11-23",0.352954861111111,0.262125,0.293260416666667,0.30290625,0.328,0.349149305555556,NA
"2025-11-24",0.353,0.261,0.29215625,0.301996527777778,0.327180555555556,0.349,NA
"2025-11-25",NA,0.258444444444444,0.289253472222222,0.299090277777778,0.324399305555556,0.346118055555556,NA
"2025-11-26",0.34990625,0.258590277777778,0.290083333333333,0.300586805555556,0.325993055555556,0.347954861111111,NA
"2025-11-27",0.349065972222222,0.258,0.289017361111111,0.299680555555556,0.325104166666667,0.347003472222222,NA
"2025-11-28",0.349114583333333,0.257704861111111,0.288909722222222,0.299072916666667,0.325,0.347,NA
"2025-11-29",0.348784722222222,0.256947916666667,0.287885416666667,0.298993055555556,0.324600694444444,0.346263888888889,NA
"2025-11-30",NA,0.129809027777778,0.145503472222222,0.151420138888889,0.16425,0.175402777777778,NA
"2025-12-01",NA,0.00354166666666667,0.00397222222222222,0.00413888888888889,0.00448611111111111,0.00479166666666667,NA
"2025-12-02",NA,0.110677083333333,0.124131944444444,0.128913194444444,0.140190972222222,0.149739583333333,NA
"2025-12-03",NA,0.0654305555555556,0.0732430555555555,0.0763090277777778,0.0827361111111111,0.0883888888888889,NA
"2025-12-04",NA,0.152579861111111,0.171197916666667,0.177888888888889,0.193423611111111,0.206638888888889,NA
"2025-12-05",NA,0.186090277777778,0.208802083333333,0.216868055555556,0.235788194444444,0.251493055555556,NA
"2025-12-06",0.346,0.254,0.285,0.2959375,0.321055555555556,0.343,NA
"2025-12-07",0.346,0.254,0.284940972222222,0.295597222222222,0.321,0.342947916666667,NA
"2025-12-08",0.347180555555556,0.254204861111111,0.285100694444444,0.295232638888889,0.320934027777778,0.342145833333333,NA
"2025-12-09",0.367652777777778,0.258256944444444,0.288197916666667,0.297815972222222,0.325600694444444,0.350138888888889,NA
"2025-12-10",0.382746527777778,0.272055555555556,0.289149305555556,0.299920138888889,0.328861111111111,0.358760416666667,NA
"2025-12-11",0.393385416666667,0.284795138888889,0.294909722222222,0.302024305555556,0.33015625,0.361440972222222,NA
"2025-12-12",0.408423611111111,0.299454861111111,0.314302083333333,0.311770833333333,0.343493055555556,0.378652777777778,NA
"2025-12-13",0.398663265306122,0.297275510204082,0.318857142857143,0.319132653061225,0.351040816326531,0.384,NA
"2025-12-14",NA,0.245961805555556,0.263982638888889,0.266298611111111,0.293291666666667,0.32,NA
"2025-12-15",NA,0.225052083333333,0.242350694444444,0.246472222222222,0.272159722222222,0.297149305555556,NA
"2025-12-16",0.3888125,0.29,0.312,0.3175,0.350954861111111,0.382114583333333,NA
"2025-12-17",NA,0.237677083333333,0.255666666666667,0.259767361111111,0.286833333333333,0.311847222222222,NA
"2025-12-18",NA,0.1444375,0.155222222222222,0.158197916666667,0.174847222222222,0.189489583333333,NA
"2025-12-19",NA,0.185003472222222,0.198961805555556,0.202989583333333,0.224243055555556,0.243163194444444,NA
"2025-12-20",NA,0.168347222222222,0.180760416666667,0.184322916666667,0.20609375,0.222836805555556,NA
"2025-12-21",0.384541666666667,0.286881944444444,0.308760416666667,0.315329861111111,0.352982638888889,0.381184027777778,NA
"2025-12-22",0.381913194444444,0.285371527777778,0.3074375,0.314392361111111,0.352038194444444,0.380034722222222,NA
"2025-12-23",0.379989583333333,0.283833333333333,0.30646875,0.313930555555556,0.351111111111111,0.378892361111111,NA
"2025-12-24",0.378677083333333,0.282701388888889,0.305336805555556,0.313076388888889,0.350378472222222,0.377305555555556,NA
"2025-12-25",0.378065972222222,0.282,0.304697916666667,0.312458333333333,0.349506944444444,0.375802083333333,NA
"2025-12-26",NA,0.276829861111111,0.297666666666667,0.305506944444444,0.340802083333333,0.366569444444444,NA
"2025-12-27",NA,0.0589583333333333,0.0633402777777778,0.065,0.0722326388888889,0.0778194444444444,NA
"2025-12-28",NA,0.265045138888889,0.285,0.292347222222222,0.3234375,0.348159722222222,NA
"2025-12-29",0.37915625,0.281826388888889,0.303732638888889,0.311243055555556,0.344069444444444,0.369934027777778,NA
"2025-12-30",NA,0.202940972222222,0.218833333333333,0.224621527777778,0.247795138888889,0.266510416666667,NA
"2025-12-31",NA,0.06125,0.0662638888888889,0.0678645833333333,0.07503125,0.08071875,NA
"2026-01-01",NA,0.150079861111111,0.162534722222222,0.16684375,0.184201388888889,0.198104166666667,NA
"2026-01-02",NA,0.178267361111111,0.193402777777778,0.199121527777778,0.2196875,0.236388888888889,NA
"2026-01-03",NA,0.225628472222222,0.245003472222222,0.252371527777778,0.2790625,0.300277777777778,NA
"2026-01-04",0.367,0.275895833333333,0.3,0.309017361111111,0.342,0.36740625,NA
"2026-01-05",NA,0.271180555555556,0.295020833333333,0.304534722222222,0.336590277777778,0.361902777777778,NA
"2026-01-06",0.367447916666667,0.275,0.298996527777778,0.308291666666667,0.341,0.367,NA
"2026-01-07",0.368013888888889,0.275,0.298583333333333,0.308041666666667,0.341,0.367,NA
"2026-01-08",NA,0.195690972222222,0.212118055555556,0.219236111111111,0.242725694444444,0.261232638888889,NA
"2026-01-09",NA,0.138041666666667,0.150034722222222,0.155034722222222,0.171288194444444,0.184288194444444,NA
"2026-01-10",NA,0.209305555555556,0.227638888888889,0.234954861111111,0.259729166666667,0.279583333333333,NA
"2026-01-11",NA,0.138895833333333,0.151069444444444,0.155652777777778,0.172361111111111,0.185541666666667,NA
"2026-01-12",0.364106382978723,0.273127659574468,0.298,0.306994680851064,0.34,0.366,NA
