 ******* Program HYDRUS
 ******* 
 None                                                                    
 Date:  16. 1.    Time:  15:27: 0
 Units: L = mm   , T = days , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
     2469  0.3340000E+03  0.50000E+00    2     9738     4    -5     T
     2471  0.3350000E+03  0.50000E+00    2     9742     4    -5     T
     2473  0.3360000E+03  0.50000E+00    2     9746     4    -5     T
     2475  0.3370000E+03  0.50000E+00    2     9750     4    -5     T
     2477  0.3380000E+03  0.50000E+00    2     9754     4    -5     T
     2479  0.3390000E+03  0.50000E+00    2     9758     4    -5     T
     2481  0.3400000E+03  0.50000E+00    2     9762     4    -5     T
     2483  0.3410000E+03  0.50000E+00    2     9766     4    -5     T
     2485  0.3420000E+03  0.50000E+00    2     9770     4    -5     T
     2487  0.3430000E+03  0.50000E+00    2     9774     4    -5     T
     2489  0.3440000E+03  0.50000E+00    2     9778     4    -5     T
     2491  0.3450000E+03  0.50000E+00    2     9782     4    -5     T
     2493  0.3460000E+03  0.50000E+00    2     9786     4    -5     T
     2495  0.3470000E+03  0.50000E+00    2     9790     4    -5     T
     2497  0.3480000E+03  0.50000E+00    2     9794     4    -5     T
     2499  0.3490000E+03  0.50000E+00    2     9798     4    -5     T
     2501  0.3500000E+03  0.50000E+00    2     9802     4    -5     T
     2503  0.3510000E+03  0.50000E+00    2     9806     4    -5     T
     2505  0.3520000E+03  0.50000E+00    2     9810     4    -5     T
     2507  0.3530000E+03  0.50000E+00    2     9814     4    -5     T
     2509  0.3540000E+03  0.50000E+00    2     9818     4    -5     T
     2511  0.3550000E+03  0.50000E+00    2     9822     4    -5     T
     2513  0.3560000E+03  0.50000E+00    2     9826     4    -5     T
     2515  0.3570000E+03  0.50000E+00    2     9830     4    -5     T
     2517  0.3580000E+03  0.50000E+00    2     9834     4    -5     T
     2519  0.3590000E+03  0.50000E+00    2     9838     4    -5     T
     2521  0.3600000E+03  0.50000E+00    2     9842     4    -5     T
     2523  0.3610000E+03  0.50000E+00    2     9846     4    -5     T
     2525  0.3620000E+03  0.50000E+00    2     9850     4    -5     T
     2527  0.3630000E+03  0.50000E+00    2     9854     4    -5     T
     2529  0.3640000E+03  0.50000E+00    2     9858     4    -5     T
     2531  0.3650000E+03  0.50000E+00    2     9862     4    -5     T
     2533  0.3660000E+03  0.50000E+00    2     9866     4    -5     T
     2535  0.3670000E+03  0.50000E+00    2     9870     4    -5     T
     2537  0.3680000E+03  0.50000E+00    2     9874     4    -5     T
     2539  0.3690000E+03  0.50000E+00    2     9878     4    -5     T
     2541  0.3700000E+03  0.50000E+00    2     9882     4    -5     T
     2543  0.3710000E+03  0.50000E+00    2     9886     4    -5     T
     2545  0.3720000E+03  0.50000E+00    2     9890     4    -5     T
     2547  0.3730000E+03  0.50000E+00    2     9894     4    -5     T
     2549  0.3740000E+03  0.50000E+00    2     9898     4    -5     T
     2551  0.3750000E+03  0.50000E+00    2     9902     4    -5     T
     2553  0.3760000E+03  0.50000E+00    2     9906     4    -5     T
     2555  0.3770000E+03  0.50000E+00    2     9910     4    -5     T
     2557  0.3780000E+03  0.50000E+00    2     9914     4    -5     T
     2559  0.3790000E+03  0.50000E+00    2     9918     4    -5     T
     2561  0.3800000E+03  0.50000E+00    2     9922     4    -5     T
     2563  0.3810000E+03  0.50000E+00    2     9926     4    -5     T
     2565  0.3820000E+03  0.50000E+00    2     9930     4    -5     T
     2567  0.3830000E+03  0.50000E+00    2     9934     4    -5     T
     2569  0.3840000E+03  0.50000E+00    2     9938     4    -5     T
     2571  0.3850000E+03  0.50000E+00    2     9942     4    -5     T
     2573  0.3860000E+03  0.50000E+00    2     9946     4    -5     T
     2575  0.3870000E+03  0.50000E+00    2     9950     4    -5     T
     2577  0.3880000E+03  0.50000E+00    2     9954     4    -5     T
     2579  0.3890000E+03  0.50000E+00    2     9958     4    -5     T
     2581  0.3900000E+03  0.50000E+00    2     9962     4    -5     T
     2583  0.3910000E+03  0.50000E+00    2     9966     4    -5     T
     2585  0.3920000E+03  0.50000E+00    2     9970     4    -5     T
     2587  0.3930000E+03  0.50000E+00    2     9974     4    -5     T
     2589  0.3940000E+03  0.50000E+00    2     9978     4    -5     T
     2591  0.3950000E+03  0.50000E+00    2     9982     4    -5     T
     2593  0.3960000E+03  0.50000E+00    2     9986     4    -5     T
     2595  0.3970000E+03  0.50000E+00    2     9990     4    -5     T
     2597  0.3980000E+03  0.50000E+00    2     9994     4    -5     T
     2599  0.3990000E+03  0.50000E+00    2     9998     4    -5     T
     2601  0.4000000E+03  0.50000E+00    2    10002     4    -5     T
     2603  0.4010000E+03  0.50000E+00    2    10006     4    -5     T
     2605  0.4020000E+03  0.50000E+00    2    10010     4    -5     T
     2607  0.4030000E+03  0.50000E+00    2    10014     4    -5     T
     2609  0.4040000E+03  0.50000E+00    2    10018     4    -5     T
     2611  0.4050000E+03  0.50000E+00    2    10022     4    -5     T
     2613  0.4060000E+03  0.50000E+00    2    10026     4    -5     T
     2615  0.4070000E+03  0.50000E+00    2    10030     4    -5     T
     2617  0.4080000E+03  0.50000E+00    2    10034     4    -5     T
     2619  0.4090000E+03  0.50000E+00    2    10038     4    -5     T
     2621  0.4100000E+03  0.50000E+00    2    10042     4    -5     T
