 ******* Program HYDRUS
 ******* 
 None                                                                    
 Date:  16. 1.    Time:  15: 8:27
 Units: L = mm   , T = days , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
     2288  0.3210000E+03  0.50000E+00    2     8682     4    -5     T
     2290  0.3220000E+03  0.50000E+00    2     8686     4    -5     T
     2292  0.3230000E+03  0.50000E+00    2     8690     4    -5     T
     2294  0.3240000E+03  0.50000E+00    2     8694     4    -5     T
     2296  0.3250000E+03  0.50000E+00    2     8698     4    -5     T
     2298  0.3260000E+03  0.50000E+00    2     8702     4    -5     T
     2300  0.3270000E+03  0.50000E+00    2     8706     4    -5     T
     2302  0.3280000E+03  0.50000E+00    2     8710     4    -5     T
     2304  0.3290000E+03  0.50000E+00    2     8714     4    -5     T
     2306  0.3300000E+03  0.50000E+00    2     8718     4    -5     T
     2308  0.3310000E+03  0.50000E+00    2     8722     4    -5     T
     2310  0.3320000E+03  0.50000E+00    2     8726     4    -5     T
     2312  0.3330000E+03  0.50000E+00    2     8730     4    -5     T
     2314  0.3340000E+03  0.50000E+00    2     8734     4    -5     T
     2316  0.3350000E+03  0.50000E+00    2     8738     4    -5     T
     2318  0.3360000E+03  0.50000E+00    2     8742     4    -5     T
     2320  0.3370000E+03  0.50000E+00    2     8746     4    -5     T
     2322  0.3380000E+03  0.50000E+00    2     8750     4    -5     T
     2324  0.3390000E+03  0.50000E+00    2     8754     4    -5     T
     2326  0.3400000E+03  0.50000E+00    2     8758     4    -5     T
     2328  0.3410000E+03  0.50000E+00    2     8762     4    -5     T
     2330  0.3420000E+03  0.50000E+00    2     8766     4    -5     T
     2332  0.3430000E+03  0.50000E+00    2     8770     4    -5     T
     2334  0.3440000E+03  0.50000E+00    2     8774     4    -5     T
     2336  0.3450000E+03  0.50000E+00    2     8778     4    -5     T
     2338  0.3460000E+03  0.50000E+00    2     8782     4    -5     T
     2340  0.3470000E+03  0.50000E+00    2     8786     4    -5     T
     2342  0.3480000E+03  0.50000E+00    2     8790     4    -5     T
     2344  0.3490000E+03  0.50000E+00    2     8794     4    -5     T
     2346  0.3500000E+03  0.50000E+00    2     8798     4    -5     T
     2348  0.3510000E+03  0.50000E+00    2     8802     4    -5     T
     2350  0.3520000E+03  0.50000E+00    2     8806     4    -5     T
     2352  0.3530000E+03  0.50000E+00    2     8810     4    -5     T
     2354  0.3540000E+03  0.50000E+00    2     8814     4    -5     T
     2356  0.3550000E+03  0.50000E+00    2     8818     4    -5     T
     2358  0.3560000E+03  0.50000E+00    2     8822     4    -5     T
     2360  0.3570000E+03  0.50000E+00    2     8826     4    -5     T
     2362  0.3580000E+03  0.50000E+00    2     8830     4    -5     T
     2364  0.3590000E+03  0.50000E+00    2     8834     4    -5     T
     2366  0.3600000E+03  0.50000E+00    2     8838     4    -5     T
     2368  0.3610000E+03  0.50000E+00    2     8842     4    -5     T
     2370  0.3620000E+03  0.50000E+00    2     8846     4    -5     T
     2372  0.3630000E+03  0.50000E+00    2     8850     4    -5     T
     2374  0.3640000E+03  0.50000E+00    2     8854     4    -5     T
     2376  0.3650000E+03  0.50000E+00    2     8858     4    -5     T
     2378  0.3660000E+03  0.50000E+00    2     8862     4    -5     T
     2380  0.3670000E+03  0.50000E+00    2     8866     4    -5     T
     2382  0.3680000E+03  0.50000E+00    2     8870     4    -5     T
     2384  0.3690000E+03  0.50000E+00    2     8874     4    -5     T
     2386  0.3700000E+03  0.50000E+00    2     8878     4    -5     T
     2388  0.3710000E+03  0.50000E+00    2     8882     4    -5     T
     2390  0.3720000E+03  0.50000E+00    2     8886     4    -5     T
     2392  0.3730000E+03  0.50000E+00    2     8890     4    -5     T
     2394  0.3740000E+03  0.50000E+00    2     8894     4    -5     T
     2396  0.3750000E+03  0.50000E+00    2     8898     4    -5     T
     2398  0.3760000E+03  0.50000E+00    2     8902     4    -5     T
     2400  0.3770000E+03  0.50000E+00    2     8906     4    -5     T
     2402  0.3780000E+03  0.50000E+00    2     8910     4    -5     T
     2404  0.3790000E+03  0.50000E+00    2     8914     4    -5     T
     2406  0.3800000E+03  0.50000E+00    2     8918     4    -5     T
     2408  0.3810000E+03  0.50000E+00    2     8922     4    -5     T
     2410  0.3820000E+03  0.50000E+00    2     8926     4    -5     T
