,Date,Precip,ET_cm,MinTemp,MaxTemp,AvgTemp,rTop,rRoot,vTop,vRoot,vBot,sum(rTop),sum(rRoot),sum(vTop),sum(vRoot),sum(vBot),hTop,hRoot,hBot,RunOff,sum(RunOff),Volume,sum(Infil),sum(Evap),Cum(WTrans),h3,theta3,temp3,h7,theta7,temp7,h12,theta12,temp12,h22,theta22,temp22,h32,theta32,temp32,h47,theta47,temp47,h72,theta72,temp72,h92,theta92,temp92,h112,theta112,temp112
41,2023-02-11,0.0,0.1778,-3.175,9.05,2.13854166666667,0.1778,0.0,0.075494,0.0,-0.067363,4.9974,0.0,4.4097,0.0,-12.141,-1000000.0,-258.33,-116.65,0.0,0.0,48.031,0.0,4.4097,0.0,-2040.76,0.1651,20.0,-539.34,0.2269,20.0,-358.74,0.2521,20.0,-249.72,0.2768,20.0,-205.11,0.2913,20.0,-170.44,0.3052,20.0,-141.89,0.3189,20.0,-129.81,0.3322,20.0,-122.6,0.3669,20.0
42,2023-02-12,0.0,0.3175,0.0,10.275,4.60729166666667,0.3175,0.0,0.073254,0.0,-0.064827,5.3149,0.0,4.4839,0.0,-12.206,-1000000.0,-262.94,-118.08,0.0,0.0,47.891,0.0,4.4839,0.0,-2095.41,0.1643,20.0,-552.18,0.2255,20.0,-365.99,0.2507,20.0,-254.51,0.2756,20.0,-208.65,0.2901,20.0,-173.0,0.3041,20.0,-143.79,0.3178,20.0,-131.47,0.3313,20.0,-124.12,0.3664,20.0
43,2023-02-13,0.0,0.23622,-3.6,11.0,5.3125,0.23622,0.0,0.068209,0.0,-0.06236,5.5512,0.0,4.5535,0.0,-12.27,-1000000.0,-265.66,-119.48,0.0,0.0,47.758,0.0,4.5535,0.0,-2119.25,0.164,20.0,-563.8,0.2243,20.0,-373.36,0.2493,20.0,-259.05,0.2744,20.0,-212.03,0.289,20.0,-175.52,0.303,20.0,-145.68,0.3168,20.0,-133.12,0.3305,20.0,-125.64,0.3658,20.0
44,2023-02-14,0.0,0.06604,-12.475,-2.3,-6.496875,0.06604,0.0,0.06604,0.0,-0.060261,5.6172,0.0,4.6196,0.0,-12.33,-770710.0,-266.2,-120.92,0.0,0.0,47.631,0.0,4.6196,0.0,-2126.99,0.1638,20.0,-574.57,0.2231,20.0,-380.27,0.248,20.0,-263.36,0.2733,20.0,-215.3,0.2879,20.0,-178.0,0.3019,20.0,-147.55,0.3157,20.0,-134.76,0.3296,20.0,-127.16,0.3652,20.0
45,2023-02-15,0.0,0.13208,-14.3,2.1,-5.7875,0.13208,0.0,0.065581,0.0,-0.058963,5.7493,0.0,4.6881,0.0,-12.39,-1000000.0,-273.42,-122.44,0.0,0.0,47.503,0.0,4.6881,0.0,-2193.52,0.1628,20.0,-585.32,0.222,20.0,-386.98,0.2467,20.0,-267.56,0.2722,20.0,-218.5,0.2868,20.0,-180.46,0.3008,20.0,-149.43,0.3147,20.0,-136.39,0.3288,20.0,-128.68,0.3647,20.0
46,2023-02-16,0.0,0.28702,-5.2,6.725,0.197916666666667,0.28702,0.0,0.063253,0.0,-0.057716,6.0363,0.0,4.752,0.0,-12.448,-1000000.0,-277.1,-123.91,0.0,0.0,47.381,0.0,4.752,0.0,-2230.04,0.1622,20.0,-595.34,0.2209,20.0,-393.33,0.2458,20.0,-271.56,0.2712,20.0,-221.6,0.2857,20.0,-182.88,0.2998,20.0,-151.3,0.3137,20.0,-138.01,0.3279,20.0,-130.2,0.3641,20.0
47,2023-02-17,0.0,0.2413,-0.925,5.3,2.2,0.2413,0.0,0.061088,0.0,-0.056485,6.2776,0.0,4.8136,0.0,-12.505,-1000000.0,-280.75,-125.36,0.0,0.0,47.263,0.0,4.8136,0.0,-2264.76,0.1617,20.0,-604.36,0.22,20.0,-399.37,0.245,20.0,-275.44,0.2702,20.0,-224.63,0.2847,20.0,-185.27,0.2987,20.0,-153.17,0.3128,20.0,-139.62,0.3271,20.0,-131.71,0.3636,20.0
48,2023-02-18,0.0,0.14478,-3.05,4.35,1.14583333333333,0.14478,0.0,0.058903,0.0,-0.055267,6.4224,0.0,4.8731,0.0,-12.56,-1000000.0,-284.22,-126.8,0.0,0.0,47.148,0.0,4.8731,0.0,-2295.74,0.1612,20.0,-612.4,0.2191,20.0,-405.24,0.2441,20.0,-279.17,0.2692,20.0,-227.59,0.2837,20.0,-187.63,0.2977,20.0,-155.01,0.312,20.0,-141.23,0.3263,20.0,-133.22,0.363,20.0
49,2023-02-19,0.0,0.1651,-3.45,5.3,1.653125,0.1651,0.0,0.056943,0.0,-0.054059,6.5875,0.0,4.9307,0.0,-12.615,-1000000.0,-287.46,-128.22,0.0,0.0,47.036,0.0,4.9307,0.0,-2322.21,0.1608,20.0,-620.48,0.2185,20.0,-410.88,0.2433,20.0,-282.82,0.2683,20.0,-230.5,0.2827,20.0,-189.98,0.2966,20.0,-156.83,0.3112,20.0,-142.82,0.3254,20.0,-134.71,0.3625,20.0
50,2023-02-20,0.2329,0.0762,-5.65,2.625,-1.78541666666667,0.0762,0.0,0.05588,0.0,-0.052863,6.6637,0.0,4.9868,0.0,-12.668,-1000000.0,-290.61,-129.63,0.0,0.0,46.926,0.0,4.9868,0.0,-2349.79,0.1603,20.0,-628.17,0.2179,20.0,-416.22,0.2425,20.0,-286.39,0.2674,20.0,-233.36,0.2817,20.0,-192.32,0.2957,20.0,-158.62,0.3104,20.0,-144.4,0.3246,20.0,-136.2,0.3619,20.0
